size smiles gsk3b jnk3 qed sa qed sa max_or_val
25 CS(=O)(=O)c1ccc(Nc2nc(Nc3ccccc3)ncc2Cl)cc1 0.81 0.63 0.7012588687181117 0.8871823894316793 0.7012588687181117 0.8871823894316793 1
19 Clc1cnc(NC2CCC2)nc1Nc1ccccc1 0.73 0.5 0.8893805865821902 0.8884195190955665 0.8893805865821902 0.8884195190955665 1
17 c1ccc(Nc2nccc(NC3CC3)n2)cc1 0.74 0.52 0.8412715286028017 0.8981352003083143 0.8412715286028017 0.8981352003083143 1
18 c1ccc(Nc2nccc(N3CCCC3)n2)cc1 0.59 0.53 0.8953081163231874 0.9070866050892175 0.8953081163231874 0.9070866050892175 1
18 c1ccc(Nc2nccc(NC3CCC3)n2)cc1 0.65 0.51 0.8613626492457607 0.8958819821789342 0.8613626492457607 0.8958819821789342 1
19 Clc1cnc(Nc2ccccc2)nc1NC1COC1 0.77 0.5 0.8990651770579391 0.8618122463682936 0.8990651770579391 0.8618122463682936 1
19 CC(C)Nc1ncc(Cl)c(Nc2ccc(F)cc2)n1 0.58 0.53 0.8934718182924972 0.8779463115483966 0.8934718182924972 0.8779463115483966 1
18 Clc1cnc(Nc2ccccc2)nc1NC1CC1 0.84 0.54 0.8840999065348907 0.8902819151922198 0.8840999065348907 0.8902819151922198 1
18 Clc1cnc(NC2CC2)nc1Nc1ccccc1 0.79 0.52 0.8840999065348907 0.8904899033579005 0.8840999065348907 0.8904899033579005 1
15 CNc1ccnc(Nc2ccccc2)n1 0.72 0.55 0.7975156925989036 0.9025104226970007 0.7975156925989036 0.9025104226970007 1
16 CNc1nc(Nc2ccccc2)ncc1Cl 0.79 0.58 0.8575379418164772 0.8922876275997207 0.8575379418164772 0.8922876275997207 1
17 CNc1ncc(Cl)c(Nc2ccccc2Cl)n1 0.62 0.61 0.8938559144732062 0.8777803156929297 0.8938559144732062 0.8777803156929297 1
14 Fc1ccnc(Nc2ccccc2)n1 0.76 0.55 0.7367080010764641 0.8978082651294748 0.7367080010764641 0.8978082651294748 1
17 CNc1ncc(Cl)c(Nc2ccccc2Cl)n1 0.62 0.61 0.8938559144732062 0.8777803156929297 0.8938559144732062 0.8777803156929297 0
16 CNc1nc(Nc2ccccc2)ncc1Cl 0.79 0.58 0.8575379418164772 0.8922876275997207 0.8575379418164772 0.8922876275997207 0
