size smiles gsk3b jnk3 qed sa qed sa max_or_val
26 CNC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.78 0.73 0.5940645621808116 0.8809720987683021 0.5940645621808116 0.8809720987683021 1
19 CC(C)(C)Nc1nc(Nc2ccccc2)ncc1Cl 0.84 0.56 0.8866660565776114 0.8739460212726348 0.8866660565776114 0.8739460212726348 1
17 CNc1nc(Nc2ccc(F)cc2)ncc1Cl 0.74 0.63 0.8815701804728142 0.884366213128827 0.8815701804728142 0.884366213128827 1
18 Clc1cnc(Nc2ccccc2)nc1NC1CC1 0.84 0.54 0.8840999065348907 0.8902819151922198 0.8840999065348907 0.8902819151922198 1
19 Fc1cccc(Nc2nccc(NC3CCC3)n2)c1 0.62 0.54 0.8828504635114982 0.8803677708438181 0.8828504635114982 0.8803677708438181 1
17 CNc1ncc(Cl)c(Nc2ccccc2Cl)n1 0.62 0.61 0.8938559144732062 0.8777803156929297 0.8938559144732062 0.8777803156929297 1
17 COc1nc(Nc2ccccc2Cl)ncc1Cl 0.51 0.53 0.9261943464688381 0.879651149026263 0.9261943464688381 0.879651149026263 1
17 c1ccc(Nc2nccc(NC3CC3)n2)cc1 0.74 0.52 0.8412715286028017 0.8981352003083143 0.8412715286028017 0.8981352003083143 1
16 CNc1nc(Nc2ccccc2)ncc1Cl 0.79 0.58 0.8575379418164772 0.8922876275997207 0.8575379418164772 0.8922876275997207 1
16 CNc1nc(Nc2ccccc2)ncc1Cl 0.79 0.58 0.8575379418164772 0.8922876275997207 0.8575379418164772 0.8922876275997207 0
17 CNc1nc(Nc2ccnc(Cl)c2)ncc1Cl 0.77 0.51 0.8393546268088304 0.8382697387698526 0.8393546268088304 0.8382697387698526 0
17 CNc1ncc(Cl)c(Nc2ccccc2Cl)n1 0.62 0.61 0.8938559144732062 0.8777803156929297 0.8938559144732062 0.8777803156929297 0
20 C=C(C)CNc1nc(Nc2ccccc2F)ncc1Cl 0.56 0.59 0.8179050027957434 0.8475175367757988 0.8179050027957434 0.8475175367757988 0
19 CC(C)(C)Nc1nc(Nc2ccccc2)ncc1Cl 0.84 0.56 0.8866660565776114 0.8739460212726348 0.8866660565776114 0.8739460212726348 0
17 c1ccc(Nc2nccc(NC3CC3)n2)cc1 0.74 0.52 0.8412715286028017 0.8981352003083143 0.8412715286028017 0.8981352003083143 0
19 NCCNc1nc(Nc2ccc(N)cc2)ncc1Cl 0.73 0.59 0.6224781735735966 0.8586871544232019 0.6224781735735966 0.8586871544232019 0
17 c1ccc(Nc2ccnc(NC3CC3)n2)cc1 0.56 0.51 0.8412715286028017 0.8965872003083142 0.8412715286028017 0.8965872003083142 0
21 Clc1ccccc1Nc1nc(Nc2cn[nH]c2)ncc1Cl 0.77 0.54 0.676936802585849 0.8394852471622936 0.676936802585849 0.8394852471622936 0
17 CNc1nc(Nc2ccc(F)cc2)ncc1Cl 0.74 0.63 0.8815701804728142 0.884366213128827 0.8815701804728142 0.884366213128827 0
19 CC(C)Nc1ncc(Cl)c(Nc2ccccc2Cl)n1 0.66 0.59 0.8806647442340242 0.872407850009935 0.8806647442340242 0.872407850009935 0
17 CNc1nc(Nc2ccc(O)cc2)ncc1Cl 0.7 0.52 0.7308248998962142 0.8737700592826732 0.7308248998962142 0.8737700592826732 0
18 Clc1ccccc1Nc1ccnc(NC2CC2)n1 0.53 0.52 0.8840999065348906 0.8827387199259475 0.8840999065348906 0.8827387199259475 0
18 Clc1cnc(Nc2ccccc2)nc1NC1CC1 0.84 0.54 0.8840999065348907 0.8902819151922198 0.8840999065348907 0.8902819151922198 0
19 NCCNc1nc(Nc2cccc(N)c2)ncc1Cl 0.68 0.52 0.6224781735735966 0.851374903710951 0.6224781735735966 0.851374903710951 0
21 Clc1ccccc1Nc1nc(NC2CCNC2)ncc1Cl 0.65 0.55 0.8054186621847931 0.8017696614485411 0.8054186621847931 0.8017696614485411 0
19 Fc1cccc(Nc2nccc(NC3CCC3)n2)c1 0.62 0.54 0.8828504635114982 0.8803677708438181 0.8828504635114982 0.8803677708438181 0
18 CC(C)Nc1ccnc(Nc2cccc(F)c2)n1 0.68 0.51 0.8695186523232279 0.8773853146585152 0.8695186523232279 0.8773853146585152 0
19 C#C[C@H](C)Nc1nc(Nc2ccccc2)ncc1Cl 0.76 0.52 0.8386817556487819 0.781517297540424 0.8386817556487819 0.781517297540424 0
19 C#CC(C)Nc1nc(Nc2ccccc2)ncc1Cl 0.76 0.52 0.8386817556487819 0.781517297540424 0.8386817556487819 0.781517297540424 0
19 C#C[C@@H](C)Nc1nc(Nc2ccccc2)ncc1Cl 0.76 0.52 0.8386817556487819 0.781517297540424 0.8386817556487819 0.781517297540424 0
18 O=CNc1ncc(Cl)c(Nc2ccccc2Cl)n1 0.56 0.54 0.8460041608648343 0.8494911970114565 0.8460041608648343 0.8494911970114565 0
19 Clc1ccccc1Nc1nc(NCCBr)ncc1Cl 0.64 0.5 0.7777516983239563 0.8518871544232017 0.7777516983239563 0.8518871544232017 0
20 Clc1cnc(Nc2cc[nH]n2)nc1Nc1ccccc1 0.71 0.54 0.6854068727384592 0.8188707496646048 0.6854068727384592 0.8188707496646048 0
21 Clc1ccccc1Nc1nc(Nc2ccon2)ncc1Cl 0.55 0.56 0.7473583825398906 0.8398000012606543 0.7473583825398906 0.8398000012606543 0
17 COc1nc(Nc2ccccc2Cl)ncc1Cl 0.51 0.53 0.9261943464688381 0.879651149026263 0.9261943464688381 0.879651149026263 0
21 Clc1ccccc1Nc1ncc(Cl)c(Nc2ncn[nH]2)n1 0.55 0.53 0.6818581236890091 0.8318237087007552 0.6818581236890091 0.8318237087007552 0
18 CC(C)Nc1nc(Nc2ccccc2)ncc1Cl 0.71 0.52 0.8822540512509871 0.8850118606615318 0.8822540512509871 0.8850118606615318 0
