size smiles gsk3b jnk3 qed sa qed sa max_or_val
30 CC(=O)N1CCN(c2ccc(Nc3nc(Nc4ccccc4)ncc3Cl)cc2)CC1 0.8 0.61 0.6387309316613301 0.872060798602329 0.6387309316613301 0.872060798602329 1
19 Clc1cnc(NC2CC2)nc1Nc1ccc(Br)cc1 0.75 0.55 0.8758226151925481 0.8759709151069625 0.8758226151925481 0.8759709151069625 1
23 N#Cc1ccc(Nc2nc(Nc3ccccc3)ncc2Cl)cc1 0.78 0.67 0.7403178189079317 0.8866839466436779 0.7403178189079317 0.8866839466436779 1
17 c1ccc(Nc2nccc(NC3CC3)n2)cc1 0.74 0.52 0.8412715286028017 0.8981352003083143 0.8412715286028017 0.8981352003083143 1
19 Clc1cnc(NC2CCC2)nc1Nc1ccccc1 0.73 0.5 0.8893805865821902 0.8884195190955665 0.8893805865821902 0.8884195190955665 1
22 Nc1ccc(Nc2nc(Nc3ccccc3)ncc2Cl)cc1 0.74 0.68 0.629534916966699 0.8932829549707022 0.629534916966699 0.8932829549707022 1
21 Clc1cnc(Nc2ccccc2)nc1NC1CCOCC1 0.78 0.57 0.9055667714296708 0.8685629227917937 0.9055667714296708 0.8685629227917937 1
20 Clc1cnc(Nc2ccccc2)nc1Nc1cc[nH]n1 0.8 0.59 0.6854068727384591 0.8201142959488291 0.6854068727384591 0.8201142959488291 1
22 [O-]c1ccc(Nc2nc(Nc3ccccc3)ncc2Cl)cc1 0.75 0.66 0.7684529241909533 0.8345899261245483 0.7684529241909533 0.8345899261245483 1
18 Clc1cnc(Nc2ccccc2)nc1NC1CC1 0.84 0.54 0.8840999065348907 0.8902819151922198 0.8840999065348907 0.8902819151922198 1
19 CC(C)(C)Nc1nc(Nc2ccccc2)ncc1Cl 0.84 0.56 0.8866660565776114 0.8739460212726348 0.8866660565776114 0.8739460212726348 1
20 Clc1cnc(Nc2ccccc2)nc1NC1CCOC1 0.75 0.5 0.9060740962492355 0.8156186773199506 0.9060740962492355 0.8156186773199506 1
