size smiles gsk3b jnk3 qed sa qed sa max_or_val 
26 CN1CCN(c2ccc(Nc3ncc4ccc(=O)n(C)c4n3)cc2)CC1 0.6 0.61 0.7773122947385196 0.8559453045895078 0.7773122947385196 0.8559453045895078 1
23 N#Cc1ccc(Nc2ncc3ccc(=O)n(C4CC4)c3n2)cc1 0.65 0.57 0.8039845004514604 0.8506480283331326 0.8039845004514604 0.8506480283331326 1
23 Cn1c(=O)ccc2cnc(Nc3ccc(N4CCC4)cc3)nc21 0.58 0.63 0.804094760759799 0.8645727369578413 0.804094760759799 0.8645727369578413 1
24 CN(C)C(=O)c1ccc(Nc2ncc3ccc(=O)n(C)c3n2)cc1 0.69 0.55 0.7944554425546863 0.8610325331961595 0.7944554425546863 0.8610325331961595 1
26 CN(C)C(=O)c1ccc(Nc2ncc3ccc(=O)n(C4CC4)c3n2)cc1 0.65 0.59 0.7829527899939577 0.8538318715020472 0.7829527899939577 0.8538318715020472 1
22 O=c1ccc2cnc(Nc3ccc(F)cc3)nc2n1C1CC1 0.62 0.56 0.8068424369552883 0.8663999688595911 0.8068424369552883 0.8663999688595911 1
23 COc1ccc(Nc2ncc3ccc(=O)n(C4CC4)c3n2)cc1 0.67 0.58 0.8023387152807574 0.8698237859088904 0.8023387152807574 0.8698237859088904 1
25 CN1CCN(c2ccc(Nc3ncc4ccc(=O)[nH]c4n3)cc2)CC1 0.6 0.62 0.7596018160441489 0.852995360832264 0.7596018160441489 0.852995360832264 1
23 O=c1ccc2cnc(Nc3ccc(F)cc3)nc2n1C1CCC1 0.56 0.56 0.805236685228065 0.8642690073541116 0.805236685228065 0.8642690073541116 1
26 CN(C)C(=O)c1ccc(Nc2ncc3ccc(=O)n(C4CC4)c3n2)cc1 0.65 0.59 0.7829527899939577 0.8538318715020472 0.7829527899939577 0.8538318715020472 0
22 O=c1ccc2cnc(Nc3ccc(F)cc3)nc2n1C1CC1 0.62 0.56 0.8068424369552883 0.8663999688595911 0.8068424369552883 0.8663999688595911 0
25 CN1CCN(c2ccc(Nc3ncc4ccc(=O)[nH]c4n3)cc2)CC1 0.6 0.62 0.7596018160441489 0.852995360832264 0.7596018160441489 0.852995360832264 0
23 COc1ccc(Nc2ncc3ccc(=O)n(C4CC4)c3n2)cc1 0.67 0.58 0.8023387152807574 0.8698237859088904 0.8023387152807574 0.8698237859088904 0
26 CN1CCN(c2ccc(Nc3ncc4ccc(=O)n(C)c4n3)cc2)CC1 0.6 0.61 0.7773122947385196 0.8559453045895078 0.7773122947385196 0.8559453045895078 0
23 N#Cc1ccc(Nc2ncc3ccc(=O)n(C4CC4)c3n2)cc1 0.65 0.57 0.8039845004514604 0.8506480283331326 0.8039845004514604 0.8506480283331326 0
23 Cn1c(=O)ccc2cnc(Nc3ccc(N4CCC4)cc3)nc21 0.58 0.63 0.804094760759799 0.8645727369578413 0.804094760759799 0.8645727369578413 0
22 O=c1ccc2cnc(Nc3ccc(N4CCC4)cc3)nc2[nH]1 0.57 0.61 0.7746645683875749 0.860610358816856 0.7746645683875749 0.860610358816856 0
24 CN(C)C(=O)c1ccc(Nc2ncc3ccc(=O)n(C)c3n2)cc1 0.69 0.55 0.7944554425546863 0.8610325331961595 0.7944554425546863 0.8610325331961595 0
24 COc1ccc(Nc2ncc3ccc(=O)n(C4CCC4)c3n2)cc1 0.61 0.57 0.7981681557308822 0.8673246345622387 0.7981681557308822 0.8673246345622387 0
26 O=c1ccc2cnc(Nc3ccc(N4CCC4)cc3)nc2n1C1CCC1 0.51 0.59 0.782858608522106 0.8550168943330976 0.782858608522106 0.8550168943330976 0
29 CN1CCN(c2ccc(Nc3ncc4ccc(=O)n(C5CCC5)c4n3)cc2)CC1 0.51 0.6 0.7387542007781004 0.8459684275232827 0.7387542007781004 0.8459684275232827 0
23 O=c1ccc2cnc(Nc3ccc(F)cc3)nc2n1C1CCC1 0.56 0.56 0.805236685228065 0.8642690073541116 0.805236685228065 0.8642690073541116 0
