size smiles gsk3b jnk3 qed sa qed sa max_or_val 
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.95 0.75 0.7626630429862935 0.9343604637649321 0.7626630429862935 0.9343604637649321 1
23 NS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.86 0.89 0.7675049207830676 0.9042067695918742 0.7675049207830676 0.9042067695918742 1
23 CS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.85 0.84 0.7966994243525549 0.9068100329951374 0.7966994243525549 0.9068100329951374 1
20 Fc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.92 0.73 0.7766543901704424 0.9243990417115412 0.7766543901704424 0.9243990417115412 1
23 N#Cc1ccc(Nc2nccc(-c3ccc(C#N)cc3)n2)cc1 0.83 0.87 0.7974363248997642 0.880672924829671 0.7974363248997642 0.880672924829671 1
25 c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1 0.8 0.9 0.7888969157517117 0.8970544096555868 0.7888969157517117 0.8970544096555868 1
23 CS(=O)(=O)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.85 0.7 0.7966994243525549 0.905822620407725 0.7966994243525549 0.905822620407725 1
20 Fc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.9 0.83 0.7766543901704422 0.9255036049449177 0.7766543901704422 0.9255036049449177 1
21 Fc1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.91 0.85 0.7837517154076079 0.9159177818407301 0.7837517154076079 0.9159177818407301 1
24 CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.82 0.91 0.744631479983182 0.8990998853983593 0.744631479983182 0.8990998853983593 1
20 Fc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.9 0.83 0.7766543901704422 0.9255036049449177 0.7766543901704422 0.9255036049449177 0
21 Fc1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.91 0.85 0.7837517154076079 0.9159177818407301 0.7837517154076079 0.9159177818407301 0
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.95 0.75 0.7626630429862935 0.9343604637649321 0.7626630429862935 0.9343604637649321 0
25 CC(C)(C)c1ccc(-c2ccnc(Nc3ccc(C#N)cc3)n2)cc1 0.84 0.79 0.7300236550735707 0.8825386191174864 0.7300236550735707 0.8825386191174864 0
25 CN(C)c1ccc(Nc2nccc(-c3ccc(N(C)C)cc3)n2)cc1 0.86 0.78 0.7638602722028472 0.883518250753456 0.7638602722028472 0.883518250753456 0
23 COc1ccc(Nc2nccc(-c3ccc(OC)cc3)n2)cc1 0.85 0.73 0.7743487027908672 0.9184520293072832 0.7743487027908672 0.9184520293072832 0
25 c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1 0.8 0.9 0.7888969157517117 0.8970544096555868 0.7888969157517117 0.8970544096555868 0
