size smiles gsk3b jnk3 qed sa qed sa max_or_val 
24 CC(C)Nc1nc2cnc(Nc3ccc(F)cc3)nc2n1C(C)C 0.64 0.72 0.7375383584865608 0.8308931531731972 0.7375383584865608 0.8308931531731972 1
26 Cn1c(Nc2ccccc2)nc2cnc(Nc3ccc(C#N)cc3)nc21 0.73 0.66 0.5876436414346035 0.8524987701765523 0.5876436414346035 0.8524987701765523 1
26 COc1ccc(Nc2ncc3nc(Nc4ccccc4)n(C)c3n2)cc1 0.77 0.67 0.5713478113091457 0.8691514017554999 0.5713478113091457 0.8691514017554999 1
20 COc1ccc(Nc2ncc3nc(C)n(C)c3n2)cc1 0.65 0.68 0.7907101740654008 0.8703571743312258 0.7907101740654008 0.8703571743312258 1
26 COc1ccc(Nc2ncc3nc(Nc4ccccc4)n(C)c3n2)cc1 0.77 0.67 0.5713478113091457 0.8691514017554999 0.5713478113091457 0.8691514017554999 0
27 CC(C)n1c(N)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21 0.59 0.68 0.7332024156393049 0.8327856490398646 0.7332024156393049 0.8327856490398646 0
24 CC(C)Nc1nc2cnc(Nc3ccc(F)cc3)nc2n1C(C)C 0.64 0.72 0.7375383584865608 0.8308931531731972 0.7375383584865608 0.8308931531731972 0
27 CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(F)cc3)nc21 0.59 0.67 0.5459665329022647 0.8334273586123435 0.5459665329022647 0.8334273586123435 0
20 COc1ccc(Nc2ncc3nc(C)n(C)c3n2)cc1 0.65 0.68 0.7907101740654008 0.8703571743312258 0.7907101740654008 0.8703571743312258 0
26 Cn1c(Nc2ccccc2)nc2cnc(Nc3ccc(C#N)cc3)nc21 0.73 0.66 0.5876436414346035 0.8524987701765523 0.5876436414346035 0.8524987701765523 0
