size smiles gsk3b jnk3 qed sa qed sa max_or_val 
22 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1F 0.89 0.65 0.7560428283782025 0.8981137242014715 0.7560428283782025 0.8981137242014715 1
22 Fc1cnc(Nc2ccccc2)nc1Nc1ccc(Cl)cc1 0.84 0.57 0.7289143504246572 0.9039243011245485 0.7289143504246572 0.9039243011245485 1
22 Fc1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1 0.88 0.62 0.7560428283782025 0.9033036280476254 0.7560428283782025 0.9033036280476254 1
21 Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.92 0.55 0.7549981290947186 0.9112579600126371 0.7549981290947186 0.9112579600126371 1
22 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1F 0.89 0.65 0.7560428283782025 0.8981137242014715 0.7560428283782025 0.8981137242014715 0
21 Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.92 0.55 0.7549981290947186 0.9112579600126371 0.7549981290947186 0.9112579600126371 0
22 Fc1cnc(Nc2ccccc2)nc1Nc1ccc(Cl)cc1 0.84 0.57 0.7289143504246572 0.9039243011245485 0.7289143504246572 0.9039243011245485 0
22 Oc1cccc(Nc2ncc(F)c(Nc3ccccc3)n2)c1 0.81 0.53 0.6827147733599391 0.8881108395860868 0.6827147733599391 0.8881108395860868 0
22 Fc1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1 0.88 0.62 0.7560428283782025 0.9033036280476254 0.7560428283782025 0.9033036280476254 0
22 Fc1cnc(Nc2ccc(Br)cc2)nc1Nc1ccccc1 0.86 0.65 0.6982101251732772 0.8974764645860868 0.6982101251732772 0.8974764645860868 0
22 Fc1cnc(Nc2ccccc2)nc1Nc1ccc(Br)cc1 0.86 0.65 0.6982101251732774 0.8974764645860868 0.6982101251732774 0.8974764645860868 0
22 Fc1ccc(Nc2nc(Nc3ccccc3)ncc2F)cc1 0.88 0.62 0.7560428283782025 0.9033036280476254 0.7560428283782025 0.9033036280476254 0
22 Oc1cccc(Nc2nc(Nc3ccccc3)ncc2F)c1 0.81 0.53 0.6827147733599391 0.8881108395860868 0.6827147733599391 0.8881108395860868 0
22 Fc1cnc(Nc2ccc(Cl)cc2)nc1Nc1ccccc1 0.84 0.57 0.7289143504246572 0.9039243011245485 0.7289143504246572 0.9039243011245485 0
22 Fc1cccc(Nc2nc(Nc3ccccc3)ncc2F)c1 0.85 0.56 0.7560428283782025 0.8966103588168561 0.7560428283782025 0.8966103588168561 0
