size smiles gsk3b jnk3 qed sa qed sa max_or_val 
24 CS(=O)(=O)Nc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.83 0.9 0.7446314799831821 0.9000443670037104 0.7446314799831821 0.9000443670037104 1
23 CS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.85 0.84 0.7966994243525549 0.9068100329951374 0.7966994243525549 0.9068100329951374 1
23 NS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.86 0.89 0.7675049207830676 0.9042067695918742 0.7675049207830676 0.9042067695918742 1
22 COc1cccc(-c2ccnc(Nc3ccc(F)cc3)n2)c1 0.86 0.71 0.7889554290234893 0.9110175703553176 0.7889554290234893 0.9110175703553176 1
21 COc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.86 0.7 0.7854290999210233 0.9268716076553175 0.7854290999210233 0.9268716076553175 1
20 Fc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.9 0.83 0.7766543901704422 0.9255036049449177 0.7766543901704422 0.9255036049449177 1
23 CC(C)(C)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.93 0.81 0.7237113226326242 0.9079165598016642 0.7237113226326242 0.9079165598016642 1
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.95 0.75 0.7626630429862935 0.9343604637649321 0.7626630429862935 0.9343604637649321 1
22 CN(C)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.86 0.76 0.7895387536123151 0.907870935739933 0.7895387536123151 0.907870935739933 1
20 Clc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.92 0.76 0.7657023045039479 0.9261768774351393 0.7657023045039479 0.9261768774351393 1
21 Fc1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.91 0.85 0.7837517154076079 0.9159177818407301 0.7837517154076079 0.9159177818407301 1
23 NC(=O)c1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.81 0.85 0.77565064862791 0.9053014082865128 0.77565064862791 0.9053014082865128 1
22 NC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.81 0.88 0.7736673533089602 0.91432213766301 0.7736673533089602 0.91432213766301 1
25 c1ccc(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1 0.84 0.83 0.7681721458890008 0.8874375891427663 0.7681721458890008 0.8874375891427663 0
28 NC1CCN(C(=O)c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)CC1 0.78 0.68 0.7316995279791373 0.88180585338645 0.7316995279791373 0.88180585338645 0
20 Clc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.92 0.76 0.7657023045039479 0.9261768774351393 0.7657023045039479 0.9261768774351393 0
21 Fc1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.91 0.85 0.7837517154076079 0.9159177818407301 0.7837517154076079 0.9159177818407301 0
27 OC1CCN(c2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1 0.87 0.79 0.7330380684486318 0.8731466880009034 0.7330380684486318 0.8731466880009034 0
24 CS(=O)(=O)Nc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.83 0.9 0.7446314799831821 0.9000443670037104 0.7446314799831821 0.9000443670037104 0
20 Clc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.92 0.66 0.7657023045039479 0.9250723142017626 0.7657023045039479 0.9250723142017626 0
20 Fc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.9 0.83 0.7766543901704422 0.9255036049449177 0.7766543901704422 0.9255036049449177 0
22 NC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.81 0.88 0.7736673533089602 0.91432213766301 0.7736673533089602 0.91432213766301 0
21 Fc1ccc(Nc2nccc(-c3cccc(F)c3)n2)cc1 0.88 0.75 0.7837517154076079 0.9086751588899102 0.7837517154076079 0.9086751588899102 0
24 NS(=O)(=O)c1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.85 0.82 0.758115110949453 0.8955267724073435 0.758115110949453 0.8955267724073435 0
22 O=C(O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.84 0.81 0.768033999138487 0.9188490607399332 0.768033999138487 0.9188490607399332 0
24 N#Cc1cccc(-c2ccnc(Nc3ccc(C(N)=O)cc3)n2)c1 0.81 0.77 0.769927336323617 0.8827832744730526 0.769927336323617 0.8827832744730526 0
23 CS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.85 0.84 0.7966994243525549 0.9068100329951374 0.7966994243525549 0.9068100329951374 0
23 FC(F)(F)c1ccc(Nc2nccc(-c3ccncc3)n2)cc1 0.88 0.69 0.7824496648091361 0.8821104991956036 0.7824496648091361 0.8821104991956036 0
23 NS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.86 0.89 0.7675049207830676 0.9042067695918742 0.7675049207830676 0.9042067695918742 0
22 COc1cccc(-c2ccnc(Nc3ccc(F)cc3)n2)c1 0.86 0.71 0.7889554290234893 0.9110175703553176 0.7889554290234893 0.9110175703553176 0
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.95 0.75 0.7626630429862935 0.9343604637649321 0.7626630429862935 0.9343604637649321 0
22 CN(C)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.86 0.76 0.7895387536123151 0.907870935739933 0.7895387536123151 0.907870935739933 0
23 O=C(O)c1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.83 0.76 0.7678842537177081 0.9096911518762563 0.7678842537177081 0.9096911518762563 0
21 COc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.86 0.7 0.7854290999210233 0.9268716076553175 0.7854290999210233 0.9268716076553175 0
26 Fc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1 0.83 0.85 0.7741946450791714 0.8832268710230742 0.7741946450791714 0.8832268710230742 0
29 CN1CCN(c2ccc(Nc3nccc(-c4cc5ccccc5s4)n3)cc2)CC1 0.89 0.52 0.5293534438701929 0.8582930846491027 0.5293534438701929 0.8582930846491027 0
25 CN(C)C(=O)c1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.78 0.77 0.7886188718614172 0.896965921392676 0.7886188718614172 0.896965921392676 0
25 CS(=O)(=O)Nc1ccc(Nc2nccc(-c3cccc(F)c3)n2)cc1 0.77 0.76 0.7302363574648567 0.8853657047079522 0.7302363574648567 0.8853657047079522 0
26 Cc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1 0.8 0.61 0.7727696409376679 0.8856684294646325 0.7727696409376679 0.8856684294646325 0
24 CC(C)(N)c1ccc(Nc2nccc(-c3cccc(Cl)c3)n2)cc1 0.84 0.59 0.721149299037673 0.8735978131313255 0.721149299037673 0.8735978131313255 0
27 CN1CCN(c2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1 0.87 0.75 0.7642661715519223 0.8821811573290438 0.7642661715519223 0.8821811573290438 0
25 Fc1cccc(-c2ccnc(Nc3ccc(N4CCCC4)cc3)n2)c1 0.82 0.81 0.7553268063824122 0.8920697748669519 0.7553268063824122 0.8920697748669519 0
28 O=C(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCC(O)CC1 0.79 0.72 0.7309318953680685 0.8858214256190955 0.7309318953680685 0.8858214256190955 0
21 Fc1ccc(Nc2nccc(-c3cccc(Cl)c3)n2)cc1 0.92 0.69 0.7628118862403356 0.9099303921812092 0.7628118862403356 0.9099303921812092 0
24 CC(C)(N)c1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.84 0.72 0.7546555186482129 0.8789688538553071 0.7546555186482129 0.8789688538553071 0
23 CN(C)c1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.84 0.72 0.7878539285891696 0.8990456973308016 0.7878539285891696 0.8990456973308016 0
24 CS(=O)(=O)c1ccc(Nc2nccc(-c3cccc(Cl)c3)n2)cc1 0.85 0.69 0.7633264420807495 0.8926824285159408 0.7633264420807495 0.8926824285159408 0
21 Nc1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.86 0.84 0.7193208138942571 0.9047482988646895 0.7193208138942571 0.9047482988646895 0
23 CC(C)(C)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.93 0.81 0.7237113226326242 0.9079165598016642 0.7237113226326242 0.9079165598016642 0
23 FC(F)(F)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.91 0.73 0.7463080506047935 0.9046007089858136 0.7463080506047935 0.9046007089858136 0
