size smiles gsk3b jnk3 qed sa qed sa max_or_val 
25 NC(=O)c1ncccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.71 0.82 0.6461082745962857 0.8573680882399132 0.6461082745962857 0.8573680882399132 1
24 COc1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.77 0.75 0.6981404318925082 0.8931560726893291 0.6981404318925082 0.8931560726893291 1
26 COc1ccccc1Nc1nc(Nc2ccc(C(N)=O)cc2)ncc1Cl 0.84 0.75 0.6115541273044518 0.8836899781861813 0.6115541273044518 0.8836899781861813 1
23 Fc1cnc(Nc2ccc(N3CCCC3)cc2)nc1NC1CC1 0.69 0.71 0.8841490977114564 0.8731992164484998 0.8841490977114564 0.8731992164484998 1
22 Fc1cnc(Nc2ccc(N3CCC3)cc2)nc1NC1CC1 0.7 0.7 0.8880490572626221 0.8741594316190537 0.8880490572626221 0.8741594316190537 1
25 CN1CCN(c2ccc(Nc3ncc(F)c(NC4CC4)n3)cc2)CC1 0.72 0.68 0.8713061699046346 0.8648795635017404 0.8713061699046346 0.8648795635017404 1
25 CN1CCN(c2ccc(Nc3ncc(F)c(NC4CC4)n3)cc2)CC1 0.72 0.68 0.8713061699046346 0.8648795635017404 0.8713061699046346 0.8648795635017404 0
28 CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccccc4)n3)cc2)CC1 0.54 0.72 0.6898327821232597 0.8692184237429229 0.6898327821232597 0.8692184237429229 0
26 COc1ccccc1Nc1nc(Nc2ccc(C(N)=O)cc2)ncc1Cl 0.84 0.75 0.6115541273044518 0.8836899781861813 0.6115541273044518 0.8836899781861813 0
25 NC(=O)c1ncccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.71 0.82 0.6461082745962857 0.8573680882399132 0.6461082745962857 0.8573680882399132 0
31 CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(C(=O)O)c4)n3)cc2)CC1 0.57 0.69 0.592440972134049 0.8534101041901495 0.592440972134049 0.8534101041901495 0
24 COc1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.77 0.75 0.6981404318925082 0.8931560726893291 0.6981404318925082 0.8931560726893291 0
23 Fc1cnc(Nc2ccc(N3CCCC3)cc2)nc1NC1CC1 0.69 0.71 0.8841490977114564 0.8731992164484998 0.8841490977114564 0.8731992164484998 0
22 Fc1cnc(Nc2ccc(N3CCC3)cc2)nc1NC1CC1 0.7 0.7 0.8880490572626221 0.8741594316190537 0.8880490572626221 0.8741594316190537 0
