size smiles gsk3b jnk3 qed sa qed sa max_or_val 
23 CNc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1Cl 0.7 0.63 0.8974607726900786 0.8673202894053937 0.8974607726900786 0.8673202894053937 1
27 CN1CCN(c2ccc(Nc3nccc(-c4ccc(F)cc4)n3)cc2)CC1 0.8 0.79 0.7642661715519223 0.8877735623923348 0.7642661715519223 0.8877735623923348 1
26 Fc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1 0.83 0.85 0.7741946450791714 0.8832268710230742 0.7741946450791714 0.8832268710230742 1
23 COc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1Cl 0.55 0.68 0.9279776861517401 0.8688564199415243 0.9279776861517401 0.8688564199415243 1
28 CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccccc4)n3)cc2)CC1 0.54 0.72 0.6898327821232597 0.8692184237429229 0.6898327821232597 0.8692184237429229 0
30 O=C(O)c1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)c1 0.6 0.69 0.6352360862891412 0.8560050956845571 0.6352360862891412 0.8560050956845571 0
29 CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccccc4F)n3)cc2)CC1 0.58 0.7 0.6615313610314815 0.8582231894280444 0.6615313610314815 0.8582231894280444 0
30 COc1ccccc1Oc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1Cl 0.57 0.67 0.6264438751532349 0.8607078366217807 0.6264438751532349 0.8607078366217807 0
24 NC(=O)c1ccc(Nc2ncc(Cl)c(Oc3ccccc3)n2)cc1 0.67 0.58 0.7375400739494293 0.8838133748075008 0.7375400739494293 0.8838133748075008 0
23 CNc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1Cl 0.7 0.63 0.8974607726900786 0.8673202894053937 0.8974607726900786 0.8673202894053937 0
23 COc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1Cl 0.55 0.68 0.9279776861517401 0.8688564199415243 0.9279776861517401 0.8688564199415243 0
28 CN1CCN(c2ccc(Nc3ncc(Cl)c(-c4cccc(F)c4)n3)cc2)CC1 0.53 0.75 0.7050531993752945 0.8671298359681562 0.7050531993752945 0.8671298359681562 0
27 CN1CCN(c2ccc(Nc3nccc(-c4ccc(F)cc4)n3)cc2)CC1 0.8 0.79 0.7642661715519223 0.8877735623923348 0.7642661715519223 0.8877735623923348 0
29 CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccccc4Cl)n3)cc2)CC1 0.55 0.7 0.6101220553074294 0.859148097852953 0.6101220553074294 0.859148097852953 0
30 O=C(O)c1ccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)cc1 0.59 0.62 0.6049091904504675 0.8589713202645748 0.6049091904504675 0.8589713202645748 0
26 Fc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1 0.83 0.85 0.7741946450791714 0.8832268710230742 0.7741946450791714 0.8832268710230742 0
30 O=C(COc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl)c1ccccc1 0.54 0.63 0.57477012909782 0.8579669878154148 0.57477012909782 0.8579669878154148 0
27 Fc1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)cc1 0.55 0.75 0.7164811956527732 0.8738549645344966 0.7164811956527732 0.8738549645344966 0
31 CNC(=O)c1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)c1 0.54 0.73 0.6285863049494143 0.8509742893433234 0.6285863049494143 0.8509742893433234 0
28 CN1CCN(c2ccc(Nc3ncc(Cl)c(-c4ccc(F)cc4)n3)cc2)CC1 0.55 0.69 0.7050531993752944 0.8728732357782226 0.7050531993752944 0.8728732357782226 0
