size smiles gsk3b jnk3 qed sa qed sa max_or_val 
28 CN1CC(Nc2ccc(Nc3ncc(F)c(Nc4ccccc4Cl)n3)cc2)C1 0.76 0.64 0.5685449097764583 0.8520042258067126 0.5685449097764583 0.8520042258067126 1
24 CN1CC(Nc2ccc(Nc3ncc(Cl)c(NC4CC4)n3)cc2)C1 0.74 0.61 0.747715665255502 0.8445240574752167 0.747715665255502 0.8445240574752167 1
28 CN1CC(Nc2ccc(Nc3ncc(Cl)c(Nc4cccc(F)c4)n3)cc2)C1 0.66 0.68 0.5685449097764583 0.8508190334990204 0.5685449097764583 0.8508190334990204 1
30 COc1cc(Nc2nc(Nc3ccc(NC4CN(C)C4)cc3)ncc2F)ccc1F 0.58 0.57 0.5421024443892357 0.8407848158697132 0.5421024443892357 0.8407848158697132 0
27 CNc1nc(Nc2ccc(NC3CN(C)C3)cc2OC)ncc1C(F)(F)F 0.62 0.52 0.7091764522969513 0.8212716360258516 0.7091764522969513 0.8212716360258516 0
29 COc1cc(NC2CN(C)C2)ccc1Nc1ncc(F)c(Nc2ccccc2)n1 0.64 0.61 0.5622130262944258 0.848178822951148 0.5622130262944258 0.848178822951148 0
28 CN1CC(Nc2ccc(Nc3ncc(F)c(Nc4ccccc4Cl)n3)cc2)C1 0.76 0.64 0.5685449097764583 0.8520042258067126 0.5685449097764583 0.8520042258067126 0
24 CN1CC(Nc2ccc(Nc3ncc(Cl)c(NC4CC4)n3)cc2)C1 0.74 0.61 0.747715665255502 0.8445240574752167 0.747715665255502 0.8445240574752167 0
28 CN1CC(Nc2ccc(Nc3ncc(Cl)c(Nc4cccc(F)c4)n3)cc2)C1 0.66 0.68 0.5685449097764583 0.8508190334990204 0.5685449097764583 0.8508190334990204 0
31 CN1CC(Nc2ccc(Nc3ncc(F)c(Nc4cccc(C(C)(C)C)c4)n3)cc2)C1 0.66 0.61 0.5140274608612558 0.8383918961809302 0.5140274608612558 0.8383918961809302 0
28 COc1cc(NC2CNC2)ccc1Nc1ncc(C(F)(F)F)c(NC2CC2)n1 0.61 0.53 0.5740499056369962 0.818226972355036 0.5740499056369962 0.818226972355036 0
32 COc1cc(NC2CN(C(C)(C)C)C2)ccc1Nc1ncc(C(F)(F)F)c(NC2CC2)n1 0.6 0.53 0.5638413558632653 0.8018709175115626 0.5638413558632653 0.8018709175115626 0
28 CNc1nc(Nc2ccc(NC3CN(C(C)(C)C)C3)cc2)ncc1C(F)(F)F 0.65 0.56 0.7073180194190136 0.8158671104220974 0.7073180194190136 0.8158671104220974 0
29 COc1cc(NC2CN(C)C2)ccc1Nc1ncc(C(F)(F)F)c(NC2CC2)n1 0.62 0.54 0.6470432532529611 0.8188398377796928 0.6470432532529611 0.8188398377796928 0
31 COc1cc(NC2CN(C)C2)ccc1Nc1ncc(C(F)(F)F)c(NC2CCCC2)n1 0.58 0.52 0.596666797093163 0.817145034996138 0.596666797093163 0.817145034996138 0
30 COc1cc(NC2CN(C)C2)ccc1Nc1ncc(F)c(Nc2cccc(F)c2)n1 0.65 0.53 0.5421024443892358 0.8369887977701658 0.5421024443892358 0.8369887977701658 0
29 CNc1nc(Nc2ccc(NC3CN(CCF)C3)cc2OC)ncc1C(F)(F)F 0.58 0.51 0.5722807222002586 0.8027150300873852 0.5722807222002586 0.8027150300873852 0
27 COc1cc(NC2CN(C)C2)ccc1Nc1ncc(F)c(NC2CCC2)n1 0.59 0.56 0.6896718597327061 0.8312238135069765 0.6896718597327061 0.8312238135069765 0
26 COc1cc(NC2CN(C)C2)ccc1Nc1ncc(F)c(NC2CC2)n1 0.62 0.55 0.7025466739591242 0.8325600063808672 0.7025466739591242 0.8325600063808672 0
27 COc1cc(NC2CN(C)C2)ccc1Nc1ncc(Cl)c(NC2CCC2)n1 0.6 0.55 0.6690010185869429 0.8303547851668954 0.6690010185869429 0.8303547851668954 0
28 COc1cc(NC2CN(C)C2)ccc1Nc1ncc(Cl)c(NC2CCCC2)n1 0.58 0.55 0.6466901132089159 0.8303351873451741 0.6466901132089159 0.8303351873451741 0
