size smiles gsk3b jnk3 qed sa qed sa max_or_val 
19 COc1ccc(Nc2nccc(NC3CC3)n2)cc1 0.63 0.45 0.8610663467628341 0.8944905680466153 0.8610663467628341 0.8944905680466153 1
23 COc1ccc(Nc2nccc(-c3ccc(C#N)cc3)n2)cc1 0.76 0.72 0.7940574796578044 0.8995624770684769 0.7940574796578044 0.8995624770684769 1
16 COc1ccc(Nc2nccc(Cl)n2)cc1 0.63 0.43 0.8314242336728819 0.9056274269308244 0.8314242336728819 0.9056274269308244 1
21 COc1ccc(Nc2nccc(-c3cccnc3)n2)cc1 0.79 0.68 0.7931604228731318 0.9034242131143745 0.7931604228731318 0.9034242131143745 1
20 Fc1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.92 0.6 0.7766543901704422 0.9182431095081512 0.7766543901704422 0.9182431095081512 1
21 Fc1cccc(Nc2nccc(Nc3ccccc3)n2)c1 0.8 0.57 0.7549981290947186 0.9035123024443992 0.7549981290947186 0.9035123024443992 0
23 COc1ccc(Nc2nccc(-c3ccc(C#N)cc3)n2)cc1 0.76 0.72 0.7940574796578044 0.8995624770684769 0.7940574796578044 0.8995624770684769 0
21 COc1ccc(Nc2nccc(-c3cccnc3)n2)cc1 0.79 0.68 0.7931604228731318 0.9034242131143745 0.7931604228731318 0.9034242131143745 0
21 Fc1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1 0.74 0.59 0.7549981290947186 0.9104214835858385 0.7549981290947186 0.9104214835858385 0
21 Fc1cccc(Nc2ccnc(Nc3ccccc3)n2)c1 0.8 0.57 0.7549981290947186 0.9035123024443992 0.7549981290947186 0.9035123024443992 0
20 Fc1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.92 0.6 0.7766543901704422 0.9182431095081512 0.7766543901704422 0.9182431095081512 0
21 Fc1ccccc1Nc1ccnc(Nc2ccccc2)n1 0.81 0.59 0.7549981290947186 0.9047795481019674 0.7549981290947186 0.9047795481019674 0
23 COc1ccc(Nc2nccc(Nc3cccc(F)c3)n2)cc1 0.73 0.57 0.7423816573436288 0.8978086309146308 0.7423816573436288 0.8978086309146308 0
