size smiles gsk3b jnk3 qed sa qed sa max_or_val 
28 CC[C@H]1CC[C@H](Nc2nccc(-c3ccc4nn(C)c(C(C)C)c4c3)n2)CC1 0.62 0.6 0.6345944901001718 0.8112011488836358 0.6345944901001718 0.8112011488836358 1
29 COC[C@H]1CC[C@H](Nc2nccc(-c3ccc4nn(C)c(C(C)C)c4c3)n2)CC1 0.61 0.55 0.6533592103695504 0.8055306301800635 0.6533592103695504 0.8055306301800635 1
25 CC(C)c1c2cc(-c3ccnc(NC4CCCC4)n3)ccc2nn1C 0.61 0.52 0.7620539821666104 0.8232011446983218 0.7620539821666104 0.8232011446983218 1
26 CC(C)c1c2cc(-c3ccnc(NC4CCCCC4)n3)ccc2nn1C 0.61 0.51 0.7278065001679979 0.8235756635638667 0.7278065001679979 0.8235756635638667 1
29 CCN[C@H]1CC[C@H](Nc2nccc(-c3ccc4nn(C)c(C(C)C)c4c3)n2)CC1 0.6 0.6 0.6470224701857433 0.8047708526082378 0.6470224701857433 0.8047708526082378 1
23 CC(C)c1c2cc(-c3ccnc(NC4CC4)n3)ccc2nn1C 0.6 0.53 0.7977253485192223 0.8218349101692453 0.7977253485192223 0.8218349101692453 1
27 CC(C)c1c2cc(-c3ccnc(NC4CCN(C)CC4)n3)ccc2nn1C 0.59 0.54 0.7655207725860388 0.8126489857032014 0.7655207725860388 0.8126489857032014 1
29 CCN[C@H]1CC[C@H](Nc2nccc(-c3ccc4nn(C)c(C(C)C)c4c3)n2)CC1 0.6 0.6 0.6470224701857433 0.8047708526082378 0.6470224701857433 0.8047708526082378 0
27 CC(C)c1c2cc(-c3ccnc(NC4CCN(C)CC4)n3)ccc2nn1C 0.59 0.54 0.7655207725860388 0.8126489857032014 0.7655207725860388 0.8126489857032014 0
29 COC[C@H]1CC[C@H](Nc2nccc(-c3ccc4nn(C)c(C(C)C)c4c3)n2)CC1 0.61 0.55 0.6533592103695504 0.8055306301800635 0.6533592103695504 0.8055306301800635 0
27 CC(C)c1c2cc(-c3ccnc(NC4CCC(N)CC4)n3)ccc2nn1C 0.59 0.53 0.7350297833982004 0.8042152194694351 0.7350297833982004 0.8042152194694351 0
26 CC(C)c1c2cc(-c3ccnc(NC4CCCCC4)n3)ccc2nn1C 0.61 0.51 0.7278065001679979 0.8235756635638667 0.7278065001679979 0.8235756635638667 0
28 CC[C@H]1CC[C@H](Nc2nccc(-c3ccc4nn(C)c(C(C)C)c4c3)n2)CC1 0.62 0.6 0.6345944901001718 0.8112011488836358 0.6345944901001718 0.8112011488836358 0
23 CC(C)c1c2cc(-c3ccnc(NC4CC4)n3)ccc2nn1C 0.6 0.53 0.7977253485192223 0.8218349101692453 0.7977253485192223 0.8218349101692453 0
27 CC(C)c1c2cc(-c3ccnc(N[C@H]4CC[C@H](N)CC4)n3)ccc2nn1C 0.59 0.53 0.7350297833982004 0.8042152194694351 0.7350297833982004 0.8042152194694351 0
27 CC(C)c1c2cc(-c3ccnc(N[C@H]4CC[C@@H](N)CC4)n3)ccc2nn1C 0.59 0.53 0.7350297833982004 0.8042152194694351 0.7350297833982004 0.8042152194694351 0
25 CC(C)c1c2cc(-c3ccnc(NC4CCCC4)n3)ccc2nn1C 0.61 0.52 0.7620539821666104 0.8232011446983218 0.7620539821666104 0.8232011446983218 0
