size smiles gsk3b jnk3 qed sa qed sa max_or_val 
24 COc1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.77 0.75 0.6981404318925082 0.8931560726893291 0.6981404318925082 0.8931560726893291 1
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(N)cc2)ncc1Cl 0.76 0.89 0.5218125975342948 0.8719453363439218 0.5218125975342948 0.8719453363439218 1
27 NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1 0.89 0.93 0.5171185931704161 0.8726400078389605 0.5171185931704161 0.8726400078389605 1
30 NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCCCC3)cc2)ncc1Cl 0.75 0.83 0.5321307360802995 0.8648705245086066 0.5321307360802995 0.8648705245086066 1
31 CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(N)=O)n3)cc2)CC1 0.86 0.87 0.542552351390608 0.8579974853483172 0.542552351390608 0.8579974853483172 1
23 Fc1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.78 0.79 0.6612651068351716 0.8917629467480511 0.6612651068351716 0.8917629467480511 1
26 NC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2F)ncc1Cl 0.67 0.83 0.5943053219899761 0.8650988894156407 0.5943053219899761 0.8650988894156407 1
30 NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl 0.76 0.94 0.555193668815431 0.859171673933894 0.555193668815431 0.859171673933894 1
24 NC(=O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.9 0.82 0.65845859482982 0.8887620927562188 0.65845859482982 0.8887620927562188 1
27 CN(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.84 0.66 0.6492640101774068 0.867806404600094 0.6492640101774068 0.867806404600094 0
28 Cc1cc(Nc2ncc(Cl)c(Nc3ccc(Cl)cc3)n2)ccc1C1CN(C)C1 0.57 0.6 0.5686701613201137 0.8448565456703933 0.5686701613201137 0.8448565456703933 0
24 C#Cc1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.73 0.71 0.6276770919831779 0.8605139322211017 0.6276770919831779 0.8605139322211017 0
29 Cc1cc(Nc2ncc(Cl)c(Nc3ccc(F)cc3)n2)ccc1C1CCNCC1 0.6 0.66 0.5147516806111382 0.8430806985855538 0.5147516806111382 0.8430806985855538 0
30 CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(C(C)(C)C)cc2)ncc1Cl 0.77 0.78 0.5028637527688835 0.848615273264905 0.5028637527688835 0.848615273264905 0
30 COc1cc(N2CCCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2OC)n1 0.64 0.61 0.5362250884908039 0.8616790125722671 0.5362250884908039 0.8616790125722671 0
27 CNC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2F)ncc1Cl 0.65 0.7 0.5691045227718098 0.8624280645191222 0.5691045227718098 0.8624280645191222 0
30 NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCCCC3)cc2)ncc1Cl 0.75 0.83 0.5321307360802995 0.8648705245086066 0.5321307360802995 0.8648705245086066 0
30 CN(C)C(=O)c1ccccc1Nc1nc(Nc2ccc(C3COC3)cc2)ncc1Cl 0.61 0.68 0.6100693560033296 0.8409596574986727 0.6100693560033296 0.8409596574986727 0
31 NC(=O)c1ccccc1Nc1nc(Nc2ccc(C3CCOCC3)cc2F)ncc1Cl 0.59 0.75 0.509852528236914 0.8325613574312902 0.509852528236914 0.8325613574312902 0
29 Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)ccc1C1CCNCC1 0.54 0.7 0.5147516806111382 0.8391264861313412 0.5147516806111382 0.8391264861313412 0
27 Clc1cc(C2COC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2Cl)n1 0.59 0.55 0.525892804873203 0.8407928418470577 0.525892804873203 0.8407928418470577 0
30 NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl 0.76 0.94 0.555193668815431 0.859171673933894 0.555193668815431 0.859171673933894 0
25 O=CNc1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.7 0.76 0.5383987934958953 0.8622015720487491 0.5383987934958953 0.8622015720487491 0
28 CNS(=O)(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3OC)n2)cc1 0.71 0.57 0.5374914071462658 0.8693601483967809 0.5374914071462658 0.8693601483967809 0
28 Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3)n2)ccc1C1CCNCC1 0.57 0.58 0.5418640360489362 0.8491799622044613 0.5418640360489362 0.8491799622044613 0
25 COc1ccccc1Nc1nc(Nc2ccc(F)cc2Cl)ncc1Cl 0.64 0.59 0.6201577540745347 0.8759130503200867 0.6201577540745347 0.8759130503200867 0
27 COc1ccccc1Nc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1Cl 0.78 0.68 0.6401129582123173 0.8770819106729684 0.6401129582123173 0.8770819106729684 0
24 COc1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.77 0.75 0.6981404318925082 0.8931560726893291 0.6981404318925082 0.8931560726893291 0
27 COc1ccccc1Nc1nc(Nc2ccc(N3CCC3)cc2)ncc1Cl 0.7 0.71 0.6369027190442779 0.8800833743914362 0.6369027190442779 0.8800833743914362 0
