size smiles gsk3b jnk3 qed sa qed sa max_or_val 
20 CNc1nc(Nc2ccc(Cl)cc2)ncc1C(F)(F)F 0.73 0.54 0.9015954250288754 0.8702960382743002 0.9015954250288754 0.8702960382743002 1
25 COc1ccc(Nc2ncc(F)c(Nc3ccccc3OC)n2)cc1 0.79 0.67 0.7034342958363422 0.8940231532453305 0.7034342958363422 0.8940231532453305 1
25 COc1ccc(Nc2ncc(Cl)c(Nc3ccc(OC)cc3)n2)cc1 0.69 0.65 0.6705335092272477 0.8991034951256722 0.6705335092272477 0.8991034951256722 1
24 COc1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1 0.78 0.71 0.6981404318925082 0.8930432521765087 0.6981404318925082 0.8930432521765087 1
23 CN(C)C(=O)c1ccc(Nc2ncc(F)c(NC3CC3)n2)cc1 0.79 0.64 0.8874276194867746 0.8705389301396596 0.8874276194867746 0.8705389301396596 1
26 CN(C)C(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC3CC3)n2)cc1 0.79 0.58 0.8485237035292637 0.8538472590857159 0.8485237035292637 0.8538472590857159 1
25 CS(=O)(=O)c1ccc(Nc2nc(Nc3ccccc3)ncc2F)cc1 0.84 0.62 0.7261075326468442 0.8866187924652653 0.7261075326468442 0.8866187924652653 1
25 COc1ccc(Nc2ncc(Cl)c(Nc3ccc(OC)cc3)n2)cc1 0.69 0.65 0.6705335092272477 0.8991034951256722 0.6705335092272477 0.8991034951256722 0
32 CN(c1ncccc1CNc1nc(Nc2ccc(F)cc2)ncc1C(F)(F)F)S(C)(=O)=O 0.74 0.53 0.5071364521240338 0.8200488312644766 0.5071364521240338 0.8200488312644766 0
20 CNc1nc(Nc2ccc(Cl)cc2)ncc1C(F)(F)F 0.73 0.54 0.9015954250288754 0.8702960382743002 0.9015954250288754 0.8702960382743002 0
26 CN(C)C(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC3CC3)n2)cc1 0.79 0.58 0.8485237035292637 0.8538472590857159 0.8485237035292637 0.8538472590857159 0
25 COc1ccc(Nc2ncc(F)c(Nc3ccccc3OC)n2)cc1 0.79 0.67 0.7034342958363422 0.8940231532453305 0.7034342958363422 0.8940231532453305 0
26 COc1ccc(Nc2nc(Nc3ccccc3)ncc2C(F)(F)F)cc1 0.71 0.54 0.6711513291474086 0.8849149262111295 0.6711513291474086 0.8849149262111295 0
24 COc1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1 0.78 0.71 0.6981404318925082 0.8930432521765087 0.6981404318925082 0.8930432521765087 0
23 CN(C)C(=O)c1ccc(Nc2ncc(F)c(NC3CC3)n2)cc1 0.79 0.64 0.8874276194867746 0.8705389301396596 0.8874276194867746 0.8705389301396596 0
23 CNc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F 0.78 0.58 0.8855029694748858 0.8566002127078975 0.8855029694748858 0.8566002127078975 0
25 CS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCN)n2)cc1 0.81 0.53 0.7083490674101817 0.8451897822046062 0.7083490674101817 0.8451897822046062 0
25 CS(=O)(=O)c1ccc(Nc2nc(Nc3ccccc3)ncc2F)cc1 0.84 0.62 0.7261075326468442 0.8866187924652653 0.7261075326468442 0.8866187924652653 0
