size smiles gsk3b jnk3 qed sa qed sa max_or_val 
22 c1cc(-c2ccnc(Nc3ccc4c(c3)OCO4)n2)ccn1 0.78 0.53 0.799949405987679 0.8739378864975088 0.799949405987679 0.8739378864975088 1
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.95 0.75 0.7626630429862935 0.9343604637649321 0.7626630429862935 0.9343604637649321 1
21 N#Cc1cccc(-c2ccnc(Nc3ccccc3)n2)c1 0.86 0.64 0.7882008929093238 0.899344808647873 0.7882008929093238 0.899344808647873 1
23 Cc1ccc(-c2ccnc(Nc3ccc4c(c3)OCO4)n2)cn1 0.77 0.59 0.8002640467665536 0.8666061388500668 0.8002640467665536 0.8666061388500668 1
20 Cc1ccc(-c2ccnc(Nc3ccccc3)n2)cn1 0.86 0.7 0.7833048986491562 0.8996206844755569 0.7833048986491562 0.8996206844755569 1
23 CS(=O)(=O)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.85 0.7 0.7966994243525549 0.905822620407725 0.7966994243525549 0.905822620407725 1
20 Fc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.92 0.73 0.7766543901704424 0.9243990417115412 0.7766543901704424 0.9243990417115412 1
23 N#Cc1ccc(Nc2nccc(-c3ccc(C#N)cc3)n2)cc1 0.83 0.87 0.7974363248997642 0.880672924829671 0.7974363248997642 0.880672924829671 1
22 c1ccc(-c2ccnc(Nc3ccc4c(c3)OCO4)n2)cc1 0.87 0.62 0.7984580683996085 0.8964280962877186 0.7984580683996085 0.8964280962877186 1
22 c1cc(-c2ccnc(Nc3ccc4c(c3)OCO4)n2)ccn1 0.78 0.53 0.799949405987679 0.8739378864975088 0.799949405987679 0.8739378864975088 0
28 c1cnn2ncc(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)n3)c2c1 0.92 0.55 0.5890317021086833 0.8288731543781412 0.5890317021086833 0.8288731543781412 0
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.95 0.75 0.7626630429862935 0.9343604637649321 0.7626630429862935 0.9343604637649321 0
21 N#Cc1cccc(-c2ccnc(Nc3ccccc3)n2)c1 0.86 0.64 0.7882008929093238 0.899344808647873 0.7882008929093238 0.899344808647873 0
20 Fc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.92 0.73 0.7766543901704424 0.9243990417115412 0.7766543901704424 0.9243990417115412 0
23 Cc1ccc(-c2ccnc(Nc3ccc4c(c3)OCO4)n2)cn1 0.77 0.59 0.8002640467665536 0.8666061388500668 0.8002640467665536 0.8666061388500668 0
23 CS(=O)(=O)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.85 0.7 0.7966994243525549 0.905822620407725 0.7966994243525549 0.905822620407725 0
24 Cc1ccc(-c2ccnc(Nc3ccc4c(ccn4C)c3)n2)cn1 0.8 0.58 0.618661743925607 0.8530592610951262 0.618661743925607 0.8530592610951262 0
20 Cc1ccc(-c2ccnc(Nc3ccccc3)n2)cn1 0.86 0.7 0.7833048986491562 0.8996206844755569 0.7833048986491562 0.8996206844755569 0
28 N#Cc1cccc(Nc2nccc(Nc3cnc(C4CCOCC4)nc3)n2)c1 0.62 0.51 0.6991375510907882 0.8129048768725143 0.6991375510907882 0.8129048768725143 0
22 c1ccc(-c2ccnc(Nc3ccc4c(c3)OCO4)n2)cc1 0.87 0.62 0.7984580683996085 0.8964280962877186 0.7984580683996085 0.8964280962877186 0
23 N#Cc1ccc(Nc2nccc(-c3ccc(C#N)cc3)n2)cc1 0.83 0.87 0.7974363248997642 0.880672924829671 0.7974363248997642 0.880672924829671 0
